time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2020-05-13 04:39:37.387 UTC, ,125,3160029,1080,14064,112, ,3, ,3, , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297291812864,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589344717009, , , , ,3145728,1376, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,17381688,2, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 04:41:13.939 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297292783616,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589344873383, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,7,21234320,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 04:42:37.163 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296216727552,-1,-1, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589344956737, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,15618296,3, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 04:43:37.173 UTC, ,125,3160029,1080,14064,112, ,3, ,3, , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296216551424,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589344956737, , , , ,3145728,1376, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,19297360,3, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 04:44:11.421 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296215425024,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589345051050, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,15626560,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 04:45:00.555 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296215470080,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589345100188, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,15740856,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 04:46:00.564 UTC, ,125,3160029,1080,14064,112, ,3, ,3, , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296215277568,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589345100188, , , , ,3145728,1376, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,17592112,3, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 04:46:37.920 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296215113728,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589345197495, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,6,15278656,4, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 04:46:53.504 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296215072768,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589345213117, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,15616872,4, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 04:59:13.738 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296227209216,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589345953360, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,15272024,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 05:00:13.747 UTC, ,125,3163797,1184,17832,112, ,4, ,4, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296221401088,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589345953360, , , , ,3145728,3421, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,18648456,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2020-05-13 06:52:50.304 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297223585792,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589352769883, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,15726544,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:36:19.086 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296157503488,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355378689, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,4,15753792,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:37:19.093 UTC, ,125,3163893,1184,17928,112, ,4, ,4, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296156475392,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355378689, , , , ,3145728,3691, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,18905704,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2020-05-13 07:38:19.103 UTC, ,125,3163893,1184,17928,112, ,4, ,2, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296156508160,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355378689, , , , ,3145728,3691, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,19132952,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , 
2020-05-13 07:38:52.076 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297229819904,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355531720, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,15728184,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:40:24.299 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297230864384,-1,-1, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355623920, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,4,15613936,3, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:40:36.439 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297230843904,-1,-1, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355636071, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,15281888,3, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:41:36.446 UTC, ,125,3163893,1184,17928,112, ,4, ,4, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297230643200,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355636071, , , , ,3145728,3691, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,18433624,2, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2020-05-13 07:41:45.467 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297230659584,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355705096, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,15327560,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:42:45.475 UTC, ,125,3163893,1184,17928,112, ,4, ,4, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297229541376,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355705096, , , , ,3145728,3691, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,18493904,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1,1, , , , , , , 
2020-05-13 07:43:51.642 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297228210176,51,51, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355831196, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,6,21394208, , , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:45:26.831 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297228099584,-1,-1, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355926463, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,14397552,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:46:09.431 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297228099584,-1,-1, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589355969061, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,15956128,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:47:00.437 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297228087296,-1,-1, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589356020070, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,14385840,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:48:00.448 UTC, ,125,3163893,1184,17928,112, ,4, ,4, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297228025856,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589356020070, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,17551424,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2020-05-13 07:49:00.457 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296153296896,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589356020070, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,17778672,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:50:00.465 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296153272320,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589356020070, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,18005952,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 07:50:13.323 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296153149440,51,-1, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589356212909, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,14414784,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 08:22:16.248 UTC, ,125,3158773,952,12920, , ,3, ,20,3,0.15, , , , , , , ,3,3, ,2, ,2,1,5, ,17,8, , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,297211383808,-1,-1, , , , , ,1,21, , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,1218, , ,15,0, , , ,2, , , ,3, , , , ,15, ,2048,1, , , , ,98681,26, , , , , , , , ,1,5,14376176,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 08:23:16.259 UTC, ,125,3163893,1184,17928,112, ,4, ,4, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296138035200,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,17536256,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , 
2020-05-13 08:24:16.266 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296137850880,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,17763504,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 08:25:16.275 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296135692288,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,17990784,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 08:26:16.284 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296135634944,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,18559072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 08:27:16.292 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296135602176,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,18786280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 08:28:16.298 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296118898688,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,18786280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 08:29:16.304 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296118857728,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,19240696,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 08:30:16.313 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296118829056,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,19808752,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 08:31:16.320 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296117776384,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,19808752,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-05-13 08:32:16.326 UTC, ,125,3163893,1184,17928,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,1218,1, ,573, , , , ,1266,296117731328,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1266, ,1589358135742, , , , ,3145728,3697, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20044192,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
